list_date,list_price,sold_date,sold_price,beds,baths,sqft,lot_sqft,city,street,zip,latitude,longitude,days_on_market,price_per_sqft,beds_baths_ratio,month_listed,year_listed
2025-04-04,199000.0,2025-05-09,190000,4.0,2.0,1841.0,5009.0,Saint Paul,40 Magnolia Ave W,55117,44.973551,-93.101859,35,108.09342748506246,1.3333333333333333,4,2025
2025-04-01,450000.0,2025-05-07,460000,3.0,1.5,1450.0,4966.0,Saint Paul,175 Exeter Pl,55104,44.946349,-93.194761,36,310.3448275862069,1.2,4,2025
2024-12-26,299900.0,2025-03-10,310000,4.0,2.0,1608.0,7536.0,Saint Paul,280 Hatch Ave,55117,44.970925,-93.111994,74,186.50497512437812,1.3333333333333333,12,2024
2025-04-01,389000.0,2025-05-23,350000,3.0,3.0,2088.0,5184.0,Saint Paul,2159 Dayton Ave,55104,44.947524,-93.191473,52,186.30268199233717,0.75,4,2025
2025-04-11,345000.0,2025-05-16,350000,4.0,2.0,1857.0,9361.0,Saint Paul,18 Michael St,55119,44.941577,-93.005935,35,185.78352180936994,1.3333333333333333,4,2025
2024-11-14,265000.0,2024-12-16,265000,3.0,1.0,1484.0,4922.0,Saint Paul,303 Stinson St,55117,44.969557,-93.112846,32,178.57142857142858,1.5,11,2024
2024-12-05,419900.0,2024-12-30,410000,4.0,2.0,2286.0,7492.0,Saint Paul,1873 Iglehart Ave,55104,44.949756,-93.179544,25,183.6832895888014,1.3333333333333333,12,2024
2025-03-11,329900.0,2025-04-24,320000,2.0,1.0,1544.0,4966.0,Saint Paul,1275 Watson Ave,55116,44.924494,-93.153935,44,213.6658031088083,1.0,3,2025
2025-02-24,400000.0,2025-04-15,410000,3.0,1.5,1681.0,4400.0,Saint Paul,424 Daly St,55102,44.928544,-93.126707,50,237.9535990481856,1.2,2,2025
2025-02-07,289000.0,2025-03-21,321000,2.0,2.0,996.0,7318.0,Saint Paul,1367 Saint Albans St N,55117,44.982293,-93.129145,42,290.16064257028114,0.6666666666666666,2,2025
2025-02-21,1000000.0,2025-05-22,985000,7.0,2.5,4185.0,10890.0,Saint Paul,1726 Summit Ave,55105,44.941002,-93.173694,90,238.94862604540023,2.0,2,2025
2025-03-04,625000.0,2025-04-25,675000,3.0,2.5,2348.0,7492.0,Saint Paul,1783 Eleanor Ave,55116,44.920925,-93.175707,52,266.1839863713799,0.8571428571428571,3,2025
2025-04-07,239900.0,2025-05-01,255000,3.0,2.0,1133.0,8146.0,Saint Paul,1697 Minnehaha Ave E,55106,44.963363,-93.02887,24,211.738746690203,1.0,4,2025
2025-02-24,450000.0,2025-04-29,520000,3.0,2.0,1558.0,5009.0,Saint Paul,1516 Arona St,55108,44.98683,-93.163958,64,288.83183568677794,1.0,2,2025
2025-02-22,275000.0,2025-04-15,305000,2.0,2.0,1214.0,4922.0,Saint Paul,1255 Charles Ave,55104,44.957796,-93.153158,52,226.52388797364085,0.6666666666666666,2,2025
2025-01-09,299000.0,2025-03-10,295000,4.0,2.0,1756.0,7318.0,Saint Paul,150 Bates Ave,55106,44.950938,-93.063775,60,170.27334851936217,1.3333333333333333,1,2025
2025-03-17,350000.0,2025-04-30,350000,5.0,2.0,2075.0,13765.0,Saint Paul,449 Aurora Ave,55103,44.955134,-93.119013,44,168.67469879518072,1.6666666666666667,3,2025
2024-11-08,209900.0,2025-03-07,205000,2.0,2.0,1516.0,4661.0,Saint Paul,1074 Euclid St,55106,44.954715,-93.055136,119,138.45646437994722,0.6666666666666666,11,2024
2025-03-27,260000.0,2025-05-02,267000,3.0,2.0,1390.0,4051.0,Saint Paul,112 Sycamore St E,55117,44.964706,-93.095777,36,187.0503597122302,1.0,3,2025
2024-10-04,199900.0,2025-01-10,182000,4.0,1.0,1588.0,2526.0,Saint Paul,547 Western Ave N,55103,44.957871,-93.11641,98,125.88161209068011,2.0,10,2024
2025-05-06,375000.0,2025-05-27,428500,2.0,2.0,1764.0,6970.0,Saint Paul,2375 Buford Ave,55108,44.984754,-93.200407,21,212.58503401360545,0.6666666666666666,5,2025
2024-11-14,131000.0,2025-02-25,131000,2.0,1.0,1000.0,7187.0,Saint Paul,886 Johnson Pkwy,55106,44.968041,-93.044617,103,131.0,1.0,11,2024
2025-01-22,220000.0,2025-02-27,288000,3.0,2.0,1534.0,7405.0,Saint Paul,1694 Sherwood Ave,55106,44.983577,-93.028949,36,143.41590612777054,1.0,1,2025
2025-03-27,290000.0,2025-05-02,295000,4.0,2.0,1572.0,7667.0,Saint Paul,46 King St W,55107,44.927695,-93.087194,36,184.47837150127228,1.3333333333333333,3,2025
2025-04-29,415000.0,2025-05-16,480000,2.0,1.0,1152.0,4879.0,Saint Paul,2151 Fairmount Ave,55105,44.937274,-93.191281,17,360.24305555555554,1.0,4,2025
2024-07-31,259900.0,2024-12-13,247000,3.0,2.0,1509.0,5227.0,Saint Paul,983 Minnehaha Ave W,55104,44.963257,-93.141744,135,172.233267064281,1.0,7,2024
2024-06-25,799900.0,2024-12-13,770000,5.0,3.5,3090.0,5227.0,Saint Paul,1965 Rome Ave,55116,44.913675,-93.183394,171,258.8673139158576,1.1111111111111112,6,2024
2024-11-18,314500.0,2024-12-13,310000,3.0,1.5,1218.0,11326.0,Saint Paul,112 Geranium Ave E,55117,44.975367,-93.095675,25,258.2101806239737,1.2,11,2024
2025-03-07,500000.0,2025-06-02,487500,4.0,3.0,2106.0,5968.0,Saint Paul,2087 Selby Ave,55104,44.946498,-93.188466,87,237.41690408357076,1.0,3,2025
2025-04-30,265000.0,2025-05-30,280000,2.0,2.0,1473.0,6011.0,Saint Paul,1777 Sheridan Ave,55116,44.901922,-93.17563,30,179.90495587236933,0.6666666666666666,4,2025
2024-09-07,1999000.0,2025-05-01,1990000,8.0,7.5,9188.0,84071.0,Saint Paul,6 Crocus Hl,55102,44.938027,-93.122181,236,217.5663909447105,0.9411764705882353,9,2024
2025-04-22,274900.0,2025-05-20,285000,3.0,1.0,1482.0,3345.0,Saint Paul,418 Baker St W,55107,44.92642,-93.102938,28,185.49257759784075,1.5,4,2025
2024-07-05,320000.0,2025-02-26,322000,4.0,2.0,1768.0,7405.0,Saint Paul,1036 Burgess St,55103,44.968147,-93.143827,236,180.99547511312218,1.3333333333333333,7,2024
2025-03-09,215000.0,2025-03-27,215000,2.0,2.0,1063.0,4922.0,Saint Paul,1829 Reaney Ave E,55119,44.964234,-93.023269,18,202.25776105362183,0.6666666666666666,3,2025
2025-02-24,364900.0,2025-04-02,390000,3.0,1.0,1248.0,4574.0,Saint Paul,2203 Buford Ave,55108,44.985284,-93.193258,37,292.3878205128205,1.5,2,2025
2025-02-18,300000.0,2025-04-03,325000,3.0,1.0,1429.0,4356.0,Saint Paul,81 Congress St W,55107,44.932518,-93.088956,44,209.93701889433171,1.5,2,2025
2024-12-10,199900.0,2025-02-28,194000,2.0,1.0,1214.0,4922.0,Saint Paul,1807 Bush Ave E,55119,44.965137,-93.024037,80,164.66227347611203,1.0,12,2024
2025-03-11,475000.0,2025-04-10,500000,5.0,2.0,2582.0,5358.0,Saint Paul,1541 Albert St N,55108,44.987606,-93.159551,30,183.9659178931061,1.6666666666666667,3,2025
2025-02-17,1495000.0,2025-04-10,1520000,4.0,5.0,5113.0,9845.0,Saint Paul,719 Linwood Ave,55105,44.935051,-93.130261,52,292.39194210835126,0.6666666666666666,2,2025
2025-01-08,450000.0,2025-04-17,456000,3.0,2.5,1407.0,5097.0,Saint Paul,1611 Stanford Ave,55105,44.932699,-93.168396,99,319.8294243070362,0.8571428571428571,1,2025
2024-09-09,311000.0,2025-03-21,305000,4.0,2.0,2033.0,6186.0,Saint Paul,808 Brown Ave,55107,44.921724,-93.070718,193,152.9758976881456,1.3333333333333333,9,2024
2024-11-18,599900.0,2025-03-05,585000,3.0,2.5,1645.0,3528.0,Saint Paul,603 Summit Ave,55102,44.941732,-93.125467,107,364.6808510638298,0.8571428571428571,11,2024
2025-04-04,240000.0,2025-05-09,255000,4.0,1.0,1432.0,4835.0,Saint Paul,745 Jessamine Ave E,55106,44.975042,-93.06902,35,167.5977653631285,2.0,4,2025
2025-03-19,550000.0,2025-05-02,565000,5.0,2.5,2501.0,5227.0,Saint Paul,1383 Simpson St,55108,44.982995,-93.163468,44,219.91203518592562,1.4285714285714286,3,2025
2025-01-09,269990.0,2025-02-28,272000,3.0,2.0,1355.0,5097.0,Saint Paul,1978 5th St E,55119,44.959216,-93.016885,50,199.25461254612546,1.0,1,2025
2024-12-11,284900.0,2025-03-20,250000,3.0,2.0,1993.0,6839.0,Saint Paul,2105 Fremont Ave E,55119,44.957899,-93.011612,99,142.95032614149522,1.0,12,2024
2024-11-06,350000.0,2024-12-13,355000,3.0,1.0,1415.0,7971.0,Saint Paul,1215 Colette Pl,55116,44.904761,-93.183688,37,247.34982332155477,1.5,11,2024
2024-10-14,329000.0,2024-12-10,323000,4.0,2.5,1654.0,5793.0,Saint Paul,609 Idaho Ave E,55130,44.990356,-93.074931,57,198.9117291414752,1.1428571428571428,10,2024
2024-11-19,220000.0,2025-03-10,223000,3.0,1.0,1050.0,5401.0,Saint Paul,1743 Minnehaha Ave E,55106,44.963357,-93.026747,111,209.52380952380952,1.5,11,2024
2025-02-21,219900.0,2025-03-27,222000,3.0,1.0,1104.0,4792.0,Saint Paul,2002 Hawthorne Ave E,55119,44.978139,-93.015965,34,199.18478260869566,1.5,2,2025
2024-10-24,259900.0,2025-01-31,252500,3.0,2.0,1468.0,4574.0,Saint Paul,1087 Wakefield Ave,55106,44.953411,-93.054545,99,177.04359673024524,1.0,10,2024
2024-11-15,250000.0,2025-02-06,257000,3.0,1.0,1148.0,7405.0,Saint Paul,2197 3rd St E,55119,44.957015,-93.008301,83,217.77003484320556,1.5,11,2024
2025-02-05,300000.0,2025-04-30,300300,3.0,2.0,1568.0,5140.0,Saint Paul,1920 4th St E,55119,44.958306,-93.019276,84,191.3265306122449,1.0,2,2025
2024-11-26,158000.0,2025-01-31,158000,3.0,1.0,1530.0,4922.0,Saint Paul,750 Charles Ave,55104,44.957271,-93.131924,66,103.26797385620915,1.5,11,2024
2024-11-08,395000.0,2025-02-14,405000,3.0,2.5,2436.0,9627.0,Saint Paul,436 Wheelock Pkwy E,55130,44.989258,-93.08306,98,162.15106732348113,0.8571428571428571,11,2024
2024-11-15,462500.0,2024-12-13,462500,4.0,3.0,2790.0,12632.0,Saint Paul,613 North St,55106,44.959579,-93.074793,28,165.7706093189964,1.0,11,2024
2025-01-28,239500.0,2025-03-26,255000,2.0,1.0,1085.0,6229.0,Saint Paul,528 Grace St,55102,44.932211,-93.122352,57,220.7373271889401,1.0,1,2025
2025-02-25,429900.0,2025-04-11,430000,4.0,3.0,2684.0,12240.0,Saint Paul,635 Burlington Rd,55119,44.921593,-93.009235,45,160.17138599105812,1.0,2,2025
2024-12-03,319900.0,2025-01-08,330000,4.0,3.0,2702.0,12001.0,Saint Paul,293 Burlington Rd,55119,44.930687,-93.014274,36,118.39378238341969,1.0,12,2024
2025-01-28,250000.0,2025-03-20,254000,3.0,1.0,1500.0,4095.0,Saint Paul,1633 Case Ave,55106,44.970522,-93.03147,51,166.66666666666666,1.5,1,2025
2024-10-25,250000.0,2024-12-11,244000,3.0,1.0,1266.0,4051.0,Saint Paul,931 Charles Ave,55104,44.9578,-93.139588,47,197.47235387045814,1.5,10,2024
2025-01-16,265000.0,2025-03-14,275000,3.0,1.0,1559.0,7405.0,Saint Paul,2184 Rose Ave E,55119,44.975923,-93.008711,57,169.9807568954458,1.5,1,2025
2025-02-11,825000.0,2025-04-25,902500,5.0,2.5,2639.0,10193.0,Saint Paul,2141 Doswell Ave,55108,44.983247,-93.190249,73,312.6184160666919,1.4285714285714286,2,2025
2024-11-06,275000.0,2024-12-13,275000,4.0,1.0,1215.0,6098.0,Saint Paul,1599 Margaret St,55106,44.961582,-93.032733,37,226.33744855967078,2.0,11,2024
2024-11-12,310000.0,2025-01-02,310000,3.0,1.0,1420.0,4792.0,Saint Paul,895 Carroll Ave,55104,44.950596,-93.137952,51,218.30985915492957,1.5,11,2024
2024-09-25,235000.0,2024-12-23,220000,3.0,1.5,1213.0,9148.0,Saint Paul,520 Beaumont St,55130,44.961287,-93.078331,89,193.73454245671888,1.2,9,2024
2024-11-18,270000.0,2024-12-27,270000,3.0,1.0,967.0,5227.0,Saint Paul,1147 Minnehaha Ave W,55104,44.963266,-93.148511,39,279.2140641158221,1.5,11,2024
2024-10-04,199900.0,2024-12-12,200000,3.0,1.0,979.0,4966.0,Saint Paul,887 Lawson Ave E,55106,44.972356,-93.062937,69,204.1879468845761,1.5,10,2024
2024-11-15,290000.0,2024-12-17,290000,4.0,1.5,1784.0,6229.0,Saint Paul,236 Isabel St W,55107,44.932823,-93.095502,32,162.55605381165918,1.6,11,2024
2025-03-21,1250000.0,2025-04-11,1275000,6.0,4.5,4639.0,17642.0,Saint Paul,1943 Summit Ave,55105,44.942069,-93.182472,21,269.4546238413451,1.0909090909090908,3,2025
2025-02-13,470000.0,2025-02-28,470000,2.0,1.0,1410.0,2788.0,Saint Paul,70 Lawton Steps,55102,44.93965,-93.119166,15,333.3333333333333,1.0,2,2025
2024-11-06,259000.0,2025-03-28,262000,2.0,2.0,1223.0,4922.0,Saint Paul,786 Thomas Ave,55104,44.959086,-93.133321,142,211.7743254292723,0.6666666666666666,11,2024
2025-03-17,259000.0,2025-04-11,273000,3.0,2.0,1138.0,4835.0,Saint Paul,756 Geranium Ave E,55106,44.975435,-93.068561,25,227.59226713532513,1.0,3,2025
2024-08-07,225000.0,2025-01-08,230000,3.0,1.0,1200.0,4792.0,Saint Paul,636 Aurora Ave,55104,44.954565,-93.127161,154,187.5,1.5,8,2024
2025-02-21,189900.0,2025-03-27,217000,2.0,1.0,1080.0,5140.0,Saint Paul,1387 Minnehaha Ave E,55106,44.96337,-93.042074,34,175.83333333333334,1.0,2,2025
2024-10-26,299900.0,2025-01-17,307000,4.0,3.0,1832.0,12589.0,Saint Paul,1271 Kennard St,55106,44.979712,-93.031062,83,163.7008733624454,1.0,10,2024
2025-02-20,315000.0,2025-04-03,320000,3.0,1.0,1052.0,5227.0,Saint Paul,660 Jefferson Ave,55102,44.930285,-93.127601,42,299.4296577946768,1.5,2,2025
2024-12-11,249899.0,2025-02-14,250000,3.0,1.0,940.0,4356.0,Saint Paul,435 Banfil St,55102,44.93732,-93.118159,65,265.85,1.5,12,2024
2024-12-20,295000.0,2025-03-03,295000,4.0,2.0,1817.0,4792.0,Saint Paul,733 Cook Ave E,55106,44.973219,-93.069728,73,162.3555310952119,1.3333333333333333,12,2024
2024-10-25,399900.0,2024-12-09,424500,3.0,1.5,1617.0,5576.0,Saint Paul,1473 Osceola Ave,55105,44.936344,-93.162514,45,247.30983302411875,1.2,10,2024
2024-06-06,275000.0,2025-02-27,275000,2.0,1.0,1266.0,5009.0,Saint Paul,1127 Van Buren Ave,55104,44.962348,-93.147849,266,217.21958925750394,1.0,6,2024
2025-04-01,315000.0,2025-04-25,350000,2.0,1.0,832.0,4879.0,Saint Paul,1973 Randolph Ave,55105,44.92733,-93.18371,24,378.6057692307692,1.0,4,2025
2025-01-06,265000.0,2025-02-21,265000,3.0,1.0,974.0,4835.0,Saint Paul,860 Hawthorne Ave E,55106,44.978167,-93.064232,46,272.07392197125256,1.5,1,2025
2025-03-28,229900.0,2025-04-23,245000,3.0,2.0,1564.0,8233.0,Saint Paul,1101 Western Ave N,55117,44.974439,-93.11654,26,146.99488491048592,1.0,3,2025
2024-12-13,314900.0,2025-03-31,304000,3.0,2.0,1406.0,5227.0,Saint Paul,217 Congress St W,55107,44.932444,-93.094916,108,223.96870554765292,1.0,12,2024
2024-11-16,199000.0,2025-01-10,199000,1.0,1.0,666.0,4879.0,Saint Paul,1663 Ross Ave,55106,44.966086,-93.030055,55,298.79879879879877,0.5,11,2024
2025-01-16,259900.0,2025-03-12,259900,4.0,1.5,1600.0,4879.0,Saint Paul,991 Geranium Ave E,55106,44.975981,-93.058671,55,162.4375,1.6,1,2025
2025-02-18,96000.0,2025-03-21,96000,2.0,1.0,648.0,3128.0,Saint Paul,859 Marion St,55117,44.967151,-93.110108,31,148.14814814814815,1.0,2,2025
2024-12-04,250000.0,2025-01-29,250000,2.0,2.0,1045.0,7492.0,Saint Paul,809 Englewood Ave,55104,44.964147,-93.134441,56,239.23444976076556,0.6666666666666666,12,2024
2024-11-20,166000.0,2025-01-31,157501,3.0,2.0,1296.0,3093.0,Saint Paul,856 Marion St,55117,44.967084,-93.109397,72,128.08641975308643,1.0,11,2024
2024-12-02,139900.0,2024-12-31,140000,3.0,1.0,1280.0,4966.0,Saint Paul,649 Lafond Ave,55104,44.960506,-93.127661,29,109.296875,1.5,12,2024
2025-02-04,400000.0,2025-03-25,392100,2.0,1.0,1765.0,8146.0,Saint Paul,1717 Yorkshire Ave,55116,44.911868,-93.172846,49,226.62889518413598,1.0,2,2025
2024-10-09,367500.0,2024-12-06,371000,3.0,2.0,1205.0,5053.0,Saint Paul,2100 Berkeley Ave,55105,44.933162,-93.189121,58,304.9792531120332,1.0,10,2024
2025-01-23,485000.0,2025-03-05,495000,3.0,1.5,1896.0,5445.0,Saint Paul,1817 Wellesley Ave,55105,44.931822,-93.176996,41,255.8016877637131,1.2,1,2025
2024-10-15,349000.0,2024-12-20,340000,5.0,2.0,1946.0,7275.0,Saint Paul,921 Orange Ave E,55106,44.979584,-93.061591,66,179.34224049331962,1.6666666666666667,10,2024
2024-10-11,299000.0,2025-03-14,295000,3.0,1.5,2128.0,7536.0,Saint Paul,859 Ivy Ave E,55106,44.981398,-93.064371,154,140.50751879699249,1.2,10,2024
2025-03-14,259500.0,2025-04-28,270000,2.0,1.0,884.0,8102.0,Saint Paul,743 Idaho Ave W,55117,44.990311,-93.131406,45,293.552036199095,1.0,3,2025
2025-03-18,800000.0,2025-04-25,800000,3.0,1.5,2240.0,8146.0,Saint Paul,38 Otis Ave,55104,44.944087,-93.194606,38,357.14285714285717,1.2,3,2025
2025-03-17,624900.0,2025-04-23,600000,4.0,3.0,2658.0,23000.0,Saint Paul,1518 Burg Ave,55119,44.896015,-93.006469,37,235.10158013544017,1.0,3,2025
2025-02-24,415000.0,2025-04-11,440000,4.0,1.5,1624.0,4792.0,Saint Paul,216 Lexington Pkwy S,55105,44.934973,-93.146305,46,255.54187192118226,1.6,2,2025
2025-02-14,309900.0,2025-04-11,295000,3.0,2.0,1572.0,6578.0,Saint Paul,1754 6th St E,55106,44.960128,-93.026345,56,197.13740458015266,1.0,2,2025
2025-03-04,209900.0,2025-04-18,207165,2.0,2.0,1744.0,3398.0,Saint Paul,824 Como Ave,55103,44.973992,-93.133695,45,120.35550458715596,0.6666666666666666,3,2025
2024-12-23,249900.0,2025-01-17,244000,4.0,2.0,1372.0,5053.0,Saint Paul,1726 4th St E,55106,44.958326,-93.0275,25,182.14285714285714,1.3333333333333333,12,2024
2024-12-19,324900.0,2025-02-28,365000,4.0,2.0,1900.0,5968.0,Saint Paul,1065 Ashland Ave,55104,44.944241,-93.145117,71,171.0,1.3333333333333333,12,2024
2025-03-12,290000.0,2025-04-11,316500,3.0,2.0,1820.0,9932.0,Saint Paul,1691 Rose Ave E,55106,44.976843,-93.029067,30,159.34065934065933,1.0,3,2025
2024-11-25,299900.0,2025-01-30,296500,3.0,2.0,1260.0,4922.0,Saint Paul,1685 Sherburne Ave,55104,44.956738,-93.171387,66,238.015873015873,1.0,11,2024
2024-11-22,300000.0,2024-12-27,300000,3.0,1.0,1189.0,6578.0,Saint Paul,126 Syndicate St N,55104,44.945282,-93.15404,35,252.31286795626576,1.5,11,2024
2025-02-21,350000.0,2025-03-28,353500,4.0,2.5,1575.0,6098.0,Saint Paul,562 Ottawa Ave,55107,44.928944,-93.102918,35,222.22222222222223,1.1428571428571428,2,2025
